,count,hate_speech,offensive_language,neither,class,tweet,clean_tweets
181,3,0,0,3,neither,"""@M_Rad: &#;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhDPkW&#; yes lmfao""@soccerboy_",play soccer cheat girl wear khaki colour cargos haircut yes lmfao
182,3,0,3,0,offensive_language,"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT",oregon choke every year get field trash as program rft
183,3,0,3,0,offensive_language,"""@MannyDiesel: Def not cowboy lol  @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo",def cowboy lol terrell owens best eagle amp cowboy ever dude cry like bitch tv romo
184,3,3,0,0,hate_speech,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvDnLCDR"" This is why there's black people and niggers",lmfaoooo hate black people this there be black people nigger
185,3,0,3,0,offensive_language,"""@Master_: @ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",how could bitch potent
186,3,0,1,2,neither,"""@MaxMayo: http://t.co/JkkRX"" a pissed lad past out. I would lick his dirty soles while he slept.",piss lad past would lick dirty sol sleep
187,3,0,1,2,neither,"""@MaxMayo: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles",love frat boy soft long sol
188,3,0,1,2,neither,"""@MaxMayo: http://t.co/XpSCmakgJ"" sexy lad with hot soles and arches.",sexy lad hot sol arch
189,3,0,3,0,offensive_language,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel",nah fam get to cheat hoe depend female feel
190,3,0,0,3,neither,"""@Mesha_nojas: @_Vontethekidd &#;&#;&#;&#;&#;"" I got hicks lol",get hick lol
191,3,1,2,0,offensive_language,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",this new twitter confuse shit go back south america bitch
192,3,0,3,0,offensive_language,"""@Miikito_x: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",toto mean ass vaginai think pussy because toto santi like nasty pussy
193,3,0,3,0,offensive_language,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#;""Her ass must be fat!",actually choose ugly bitch her as must fat
194,3,0,3,0,offensive_language,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#;&#;&#;"" dis why i love miley :*",bitch could not kill vibe ya try dis love miley
195,3,0,3,0,offensive_language,"""@Montrell_: I'm tired of bitches saying I look mean.. &#;"" nigga you big af, wear tight shirts, and grim everybody.",i be tire bitch say look mean nigga big af wear tight shirt grim everybody
196,6,0,0,6,neither,"""@MotherJones:  birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",bird grandkids may never see thanks climate change climate
197,3,0,3,0,offensive_language,"""@MvckFadden: ""Stay beautiful you bitch""""",stay beautiful bitch
198,3,0,3,0,offensive_language,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",wutkinda purple ceeeleeeman gurl jus playin stupid hoe track but still shit sum gurls
199,3,0,3,0,offensive_language,"""@NastyCopper: Money getting taller and bitches getting blurry""",money get taller bitch get blurry
200,3,1,2,0,offensive_language,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#;"" I'm obsessed with mine &#;",be not never see bitch obsess nigga i be obsess mine
201,3,0,2,1,offensive_language,"""@Nicholas_ted: Kobe stay talking trash. But let's not forget http://t.co/VHtnEkvTP"" @J_Austin I meant to do this one. Smh.",kobe stay talk trash but let u forget meant one smh
202,3,2,1,0,hate_speech,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJaCfoiT""

Lmfao",at least i be nigger lmfao
203,3,0,3,0,offensive_language,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",people always ask i be mixed she bad asian bitch lol
204,3,2,1,0,hate_speech,"""@NotoriousBM: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",ariza snake coward least be not cripple like hero roach lmaoo
205,3,0,1,2,neither,"""@OSAY_it_aint_so: &#;@IgnoreAllLaws: Fosters home for imaginary trash&#; WHOA CHILL""

that show was everything tf",foster home imaginary trash whoa chill show everything tf
206,6,0,5,1,offensive_language,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",lowkey tire tired quiet go sleep hoe
207,3,0,3,0,offensive_language,"""@PRAYINGFORHEAD: &#;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#; http://t.co/cussDJesRK""",stop bring weird nigger mention
208,3,0,3,0,offensive_language,"""@PRETTyBOSs_BRAt: We don't love these hoes &#;&#;""",we do not love hoe
209,3,0,3,0,offensive_language,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",if yo girl can not homeboys old weak bitch as nigga
210,3,0,3,0,offensive_language,"""@Patsfanjoe: @d_palomino I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",think bad advice give do not pussy speed lol
211,3,0,3,0,offensive_language,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",quote tweet favorite animalpussy
212,3,0,3,0,offensive_language,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",hate stripper tell they be dancer hoe ballet dancer do not pop pussy beethoven you stripper
213,3,0,3,0,offensive_language,"""@Poffalicious: Andrewbryant: Poff has double vision after  beers
Poff: ... Double pussy &#;"" smh",andrewbryant poff double vision beer poff double pussy smh
214,3,0,3,0,offensive_language,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#;, in ya damn &#;&#;&#;""""",when bitch twerk computer me in ya ya damn
215,3,0,3,0,offensive_language,"""@ProdsJewel_: &#;@sreadthepeace: &#;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#; nobody takin his bitch!",prince this art nobody takin bitch
216,3,0,1,2,neither,"""@QUANT: % of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",welfaregovernment aid claim white people so you all black slander trash
217,3,0,3,0,offensive_language,"""@QUANT: These bitches don't care they just play that role.""",these bitch do not care play role
218,6,0,6,0,offensive_language,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",it take find hiding in lime tree dis bitch da wrong tree bro
219,6,3,2,1,hate_speech,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",drake new shoe release nikejordan yes there be glitter shoe dude fag
220,3,0,1,2,neither,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",inna di ghetto you alone lmaoo
221,3,0,1,2,neither,"""@RamBoutIt: &#;@Master_: @ToLife_ @RamBoutIt hoes Austin&#; teach us Austin.""I teach u how to get curved? That's all I know",hoe austin teach u austini teach get curve that be know
222,3,1,2,0,offensive_language,"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",bitch can not cook know suck dick one
223,3,0,3,0,offensive_language,"""@RenegadeMo: Fat hoes get chose"" lol",fat hoe get chose lol
224,3,0,3,0,offensive_language,"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal",hoesaintloyal well they be hoesno one expect loyal
225,3,0,3,0,offensive_language,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinYwG",old bitch as
226,3,1,2,0,offensive_language,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",bruh i be tire niggas retweetin miley cyrus naked bitch be not type bad lmaooo
227,3,0,3,0,offensive_language,"""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you",just tony romo mavs game do not mean still bitch lmao fuk cowgirl lol bitch fuck
228,3,0,3,0,offensive_language,"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",holy shit freddie highmore charlie chocolate factory me roll floor laugh
229,3,1,2,0,offensive_language,"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",do not want sex gf feel like i be use anonymous whata faggot
230,3,0,3,0,offensive_language,"""@SexualGxfs: @ One of your followers with this &#;&#; http://t.co/FTJlxnCT"" @ somebody, bitch if you don't",one follower somebody bitch do not
231,3,0,3,0,offensive_language,"""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",if ya bitch always bitch clearly care or annoy bitch
232,3,0,3,0,offensive_language,"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#;""",these catfish hoe thinkin slick but nigga catching
233,3,0,3,0,offensive_language,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",can not worry bitch be not worry bout real
234,3,0,3,0,offensive_language,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",side hoe insecure nigga can not handle real one
235,3,0,3,0,offensive_language,"""@Shun_stokes: &#;&#;&#;&#; @bluprint_: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#;&#;&#;",lmao this bitch come scooting tent like fuck shit
236,3,0,3,0,offensive_language,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#;""",my cousin say share hoe brother he say share care love brother
237,3,0,3,0,offensive_language,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#;""Broke hoe problems &#;&#;&#;&#;",i be hungry ionn want to spend money foodbroke hoe problem
238,6,0,6,0,offensive_language,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",dese hoe lyin u nigga
239,3,0,3,0,offensive_language,"""@SnakecharmsDump: http://t.co/bdQZCV"" oh yeah fuck that bitch",oh yeah fuck bitch
240,3,0,1,2,neither,"""@SportsCenter: Eli Manning just threw his NFL-leading th interception of the season."" Lmao trash",eli man throw nflleading th interception season lmao trash
241,3,0,1,2,neither,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#; http://t.co/JOOsdSubIR"" he's a bitch",usc senior rb anthony brown call head coach steve sarkisian racist quits team he bitch
242,3,0,3,0,offensive_language,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",guess also zero time mansplaining adios stfu pussy
243,3,0,1,2,neither,"""@Stephenwildboy: Chilling &#;&#; http://t.co/mikiPNle"" sexy scally lad",chill sexy scally lad
244,3,0,3,0,offensive_language,"""@Strap__: I ain't sharing no bitch if you mines you mines &#;""",be not share bitch mine mine
245,3,0,3,0,offensive_language,"""@SukMySweetness: money only impress the simple broke bitches""",money impress simple break bitch
246,3,0,2,1,offensive_language,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",pisces never anybodys bitch do not let people control change rigghhht
247,3,0,1,2,neither,"""@TEE_JONEZ: @stanleys @KingCuh tuku ho idk blah blah blah"" &#;&#;&#;",tuku ho i do not know blah blah blah
248,3,0,1,2,neither,"""@TEE_JONEZ: @KingCuh @stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#;&#;",i be mad cuh hahaha suure tuku ho ita
249,3,0,3,0,offensive_language,"""@TayKnosBest: These hoes is crazy""",these hoe crazy
250,3,0,3,0,offensive_language,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",you be not ever go to slice bitch kevin hart
251,3,0,3,0,offensive_language,"""@ThatniggaTroy: Oomf so fuckin fine tho &#; dam"" @ her, don't be no bitch.",oomf fuckin fine though dam do not bitch
252,3,1,2,0,offensive_language,"""@TheGamerKingKev: I wonder if the girl that gave head to  boys for a drink in magaluf has twitter"" she probly sends nudes for fags",wonder girl give head boy drink magaluf twitter probly send nude fag
253,3,0,3,0,offensive_language,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly",newsatquestions yeah bitch yeah bitch call maybe steveo later jesse pinkman
254,3,0,3,0,offensive_language,"""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right",hickies thigh right pussy gtgtgt it right
255,3,0,3,0,offensive_language,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",would still love i be longer young beautiful no ugly monkey as
256,3,1,2,0,offensive_language,"""@TheRealRickyB: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",you all come frontbitch be not come
257,3,1,2,0,offensive_language,"""@TheRealRickyB: @JetsAndASwisher faggot bitch"" http://t.co/HyyAbkeH",faggot bitch
258,3,0,3,0,offensive_language,"""@The_Realist_Sam: @Madrid_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work -",yea i be ipad do not work friday let u ball faggot work
259,3,0,1,2,neither,"""@Theo: http://t.co/BYjHOyhmG"" this scally lad would get it",scally lad would get
260,3,2,1,0,hate_speech,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/ycrSrnjHc"" Halloween was yesterday stupid nigger",gerryshalloweenparty halloween yesterday stupid nigger
261,3,0,2,1,offensive_language,"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nbVgdssgI",chrus still supahot though walk teacher test drop test bitch fohead
262,3,0,3,0,offensive_language,"""@Thornton: &#;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#; I can eat that shit forever lol"" and ever.",love eat pussy lol never get full lol eat shit forever lol ever
263,3,0,3,0,offensive_language,"""@Tmacc_GFG: &#;@VoiceOfDStreetz: ""@Tmacc_GFG: &#;@tizzimarie: No slushes &#;&#;hoes nasty anyway fam""&#;&#;them hoes taste like meds""&#;&#;&#;",no slush hoe nasty anyway famthem hoe taste like med
264,3,0,2,1,offensive_language,"""@Tmacc_GFG: &#;@tizzimarie: No slushes &#;&#;hoes nasty anyway fam""&#;",no slush hoe nasty anyway fam
265,3,1,2,0,offensive_language,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS be getting me live as fuck"" hell yea i play that hoe before my workout",bobby bitchby get live fuck hell yea play hoe workout
266,3,0,3,0,offensive_language,"""@TreLeKidd: Yo bitch is Gucci Mane  @JabariTheGreat : My bitch a stoner &#;&#; http://t.co/ltLIJjpg""&#;&#;&#;&#;&#;&#;",yo bitch gucci mane my bitch stoner
267,3,0,3,0,offensive_language,"""@TweetGameLazy: I can ride your bitch with no handle bars""",ride bitch handle bar
